,provider_id,npi,provider_specialty,provider_state,provider_key,gold_run_id,gold_processed_timestamp
521,PROVIDER_1763,1763,207P00000X,SD,f87ca0e372667f209ad76f7d3a4d59b92a1706e32f862f3389c56eed3848e97c,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
522,PROVIDER_1751,1751,207RC0000X,MA,9e3ef567e75ba5358650e97c468e9ab3315f94ff56281ea2d8df23a814d3f899,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
523,PROVIDER_1497,1497,207X00000X,ND,d755822881957d944839677737a628b7c53d8f91d6121e8b5d1a5ca7353761c9,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
524,PROVIDER_1558,1558,208500000X,FL,9a5d8a78c2ada64b17bc4356a7a1f2d312a8e040f73b7ae2d8878a4913bf0574,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
525,PROVIDER_1762,1762,207X00000X,OH,df29436ead2f43945ccade7f90f27fba2422d477000e2e7f6852f53cb3efd6fd,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
526,PROVIDER_1780,1780,207RC0000X,SD,7d290438eb411921814069b6e5e993a1e7eb19c5af4ea6a1069f70ad1c3b6e65,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
527,PROVIDER_1959,1959,208400000X,WI,ccebdce6e0b6350e2c75b80409d76a7c4165c83127dd23ba5a5b1bf52af65f11,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
528,PROVIDER_1044,1044,208500000X,VA,bdc71c3f7c1651d142f4a572df5888149e9b4568a339c8964bf684b8a382c854,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
529,PROVIDER_1146,1146,208100000X,MS,bbba9c90b7867b76c426883cc14e75fd82bfbc2b1c74dea8fc388a1dc640c8a0,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
530,PROVIDER_1036,1036,208800000X,CT,61357e8018d64ca8610b31962adfc05ea5c23dfe35407573b722c3f830f2f2e7,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
531,PROVIDER_1452,1452,207P00000X,MA,ed9bbc6d0ad7fb9843d61667011716216f42c294c2bf0160a34bcb15942b7c3c,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
532,PROVIDER_1435,1435,208400000X,PA,70ad3cf7015b4fe41dff5aed08817c3ebb42a3d067cbb03becf1af4fa2e27c30,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
533,PROVIDER_1272,1272,208000000X,IA,42319b4547ad49f4ed4223900c937a252335169703556b1a26b6312082993de2,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
534,PROVIDER_1246,1246,207Q00000X,NY,ac9c035acd6ed18ccd11e7a96e1d1dc5549ddfdd8a128b5a481e5af91ebc59ac,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
535,PROVIDER_1680,1680,208500000X,MN,b1289aa99934f52cf6b8b95c23092eabd4a758f9025d22e968d1508fce9a2691,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
536,PROVIDER_1569,1569,208300000X,MD,2210d1446048b696225c7367035b494e6570551628cb7411ac04449cf3a5f3c9,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
537,PROVIDER_1141,1141,207RC0000X,AZ,8c0d1b575618c25c867c8c97f1f5a71cf3fc66b002a423217c3dda6877efc5a1,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
538,PROVIDER_1687,1687,207X00000X,MS,8327b8ad19e4e741d8b31403f43e6dbbef069afb94942e1893b1284a913b613c,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
539,PROVIDER_1522,1522,208000000X,MO,f7b060a56ef13b9825dd59fbd16dfba2e6766d6fbee720fc0f624e21d38d398d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
540,PROVIDER_1499,1499,208700000X,KS,75ad25e96a03037b84c072213c5f45c10ed9bbf6e7021939949378ba326507d4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
541,PROVIDER_1750,1750,208000000X,NE,cf3ed2280af23759a1c328237deb0353822b7745f9274ca26836952b952e3e8b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
542,PROVIDER_1236,1236,207X00000X,MI,8a6987c1b219d7337a43d012436cc6316ea413d810b7deaa39f81ad73ec6d485,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
543,PROVIDER_1660,1660,208800000X,WY,58f09a7d23fe12fccfc9ad8aa23795b4efd45c5482440e9943e5b3950789f9f9,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
544,PROVIDER_1133,1133,208400000X,IN,ac86e2e6fb510d1128b9aa103edb31abf0b41dbfd8364d15042b6bef606a16c9,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
545,PROVIDER_1312,1312,208800000X,CT,ee1e48c2fe043aae3a66be76e8ffd1a0866bbd3ab615dd0be48489fa49c91a74,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
546,PROVIDER_1466,1466,207P00000X,LA,642612e1f23af76fe45033313fe3315c23fbdf68f10dedcb2fdcc029347cca43,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
547,PROVIDER_1829,1829,208700000X,DE,84c2fafb5406299c9eaebbbd1a31d2d5e97a0a17f0fecba1015ff7a55c490bc5,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
548,PROVIDER_1720,1720,208500000X,ID,03ccfb42754609dfbf1a715b03973db8f966c021a60660213c7d4fac98519fdd,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
549,PROVIDER_1740,1740,208000000X,VA,c171aa8e702884c2369f9a1450912fd5b0117283b9462cb050d0722d330f6188,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
550,PROVIDER_1977,1977,207P00000X,SD,d9118a7d68909f084cb752de4039622eea236f3a3aa2a8c2f5295bf6be60443e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
551,PROVIDER_1255,1255,208000000X,HI,8761525b3eadbd407895f45a1fbe0b1f74f99df345a7f695b8ab0a55212ba498,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
552,PROVIDER_1245,1245,208700000X,KY,7731bcecbc8daab5fbf5ded9230ebca6f2fb7b7b7899b8bd6764db00e4be7b26,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
553,PROVIDER_1278,1278,207Q00000X,AR,663078b6257e5ecf77ecbe0db75ffe2e35fcfb6dc2603de8cff3c74d9a167aae,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
554,PROVIDER_1895,1895,207Q00000X,WI,c105755aacee35882fe523404f0a50d6dd092ca6a185a99bbf7ce43878e7582a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
555,PROVIDER_1382,1382,208000000X,MI,104d5323ced8ad8ba8ad0c18808f80682194d61d33bfa80205b31dd3e84b7d68,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
556,PROVIDER_1356,1356,207RC0000X,SC,c0a85306a9996f94d88f1e003c5224ed2344118c2df1c6ec7c9a6f404df5fe4e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
557,PROVIDER_1964,1964,207Q00000X,IL,58dfd861a0123c26d509abf73a799eec130863f8207f30c62396214d0f37bbd6,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
558,PROVIDER_1934,1934,208800000X,MI,7075b6a8b10bc91014cc187481393846c43029ac0349c858b7e99a2e8d66cf86,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
559,PROVIDER_1756,1756,207R00000X,OR,1ebec6c3d54b00bb0bd2b063cd7e9804834ed7a88e8bf46cf47a996101618539,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
560,PROVIDER_1314,1314,207R00000X,MA,2801c0b24843e3e6bb82686bca1b42c7cb7f253d62efbd31103387c7a9579c0d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
561,PROVIDER_1348,1348,208700000X,WV,6f9743f5aa65678be89341c459704b20cde8c32740d4c9a35dd4b944cc294421,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
562,PROVIDER_1135,1135,208200000X,NE,1840f9eff10126ea6bb24d55d839f41a6b2412071741c5927612ec2bd96e6356,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
563,PROVIDER_1006,1006,207RC0000X,NE,fe36edfe85c1f8b4063f7ed17c41af1ea2f09a6c76016420798569f3739f8dc5,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
564,PROVIDER_1359,1359,207RX0202X,NJ,db5ff436fb40c41a2a849a367c07383970a1c4e21a02b3b4a41f03b48b60cad9,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
565,PROVIDER_1039,1039,207RG0100X,IN,04cc8aa58845a14b462a6879f07b8f50f67f510a46ae078aa7743e47035f7f39,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
566,PROVIDER_1700,1700,208100000X,OH,221f0350a0e1ec2aecabb19daa2a16e96d443f9a2c83a55a75d2560e7302367e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
567,PROVIDER_1217,1217,208700000X,WY,a8ca710de7043c3a55743c8c7e694c2a08cda283889f447a416a45bce036436a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
568,PROVIDER_1105,1105,208200000X,CO,d8d87f44231b7ea857b0c3b0be3bb60b66a510f82e484fd46d4861693f9afe02,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
569,PROVIDER_1079,1079,208400000X,KY,8abc0af52fbf09a76809cda14c586ba5efb7344f591f99bd94f6006b54827ea8,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
570,PROVIDER_1248,1248,207Q00000X,WA,24c787219d4712dec010c9a2062299f15f61f653a145d426102429322ae4ac39,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
571,PROVIDER_1885,1885,208100000X,ME,aefcef975383542488da67e2b03c941274f394f18afa32720002a97017b48f6e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
572,PROVIDER_1528,1528,208800000X,OK,a1e7ff79045c96d712c64a2006928e0706ccea520960921d27655a4f765b0258,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
573,PROVIDER_1467,1467,208600000X,TN,58b39d338a3e5e05a12b2c5b4b36a6c189691667810f69ffcfe26e4bc8cc1bc5,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
574,PROVIDER_1702,1702,207Q00000X,MI,2f2172cf8881c0bc5d022f8405fb5011b2bec983b9581b4bef95848f9c89d99c,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
575,PROVIDER_1513,1513,208800000X,TN,a079b6770662987137d867038f492b5645ddea03c6a99620b94f6c5bb42fd0a1,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
576,PROVIDER_1806,1806,208000000X,VA,44e4a66d6269846e69b51944448407a0e9328275e68fef0260759fe9457be02e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
577,PROVIDER_1047,1047,207Q00000X,AR,7cb5ce0f023043490ad43ba38e04079a74bda0ce492f9eb7f3cd5e9c40b64621,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
578,PROVIDER_1121,1121,207RG0100X,NM,e9a887e4428e67596995e857c81732d0a97cac68ca09187ce0733901410e3ca1,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
579,PROVIDER_1565,1565,208700000X,MO,535d41e1e676574f5684b3f507f96d573d43c82c93cb2decb23489f5eede4cf8,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
580,PROVIDER_1264,1264,208800000X,AL,8e5cd01396f61f927cc84405dbffbfea673203891160f3135908d859589dd8aa,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
581,PROVIDER_1577,1577,207Q00000X,OR,b37531cc1030af37dc2e96840d7d67823fd9d36a957a9422ca955184863c312d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
582,PROVIDER_1930,1930,208300000X,VT,6138d2dcd3813971333dbcc932cbafddcab97285589451600e9407c29e72c23e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
583,PROVIDER_1772,1772,207R00000X,ME,48adfc4fc0335b4e6c303c8d36102d331beb411ee4343eaf1da77d3ccabe4554,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
584,PROVIDER_1570,1570,207RX0202X,KY,a33ddadd639481689b61db198b56e92b32ad3c611a71d51bde5ac429dd014eb3,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
585,PROVIDER_1170,1170,207P00000X,NC,570151991ac304cd27f46243683ab7bb79a3921d0357aadb68dadbe0bbb3cb0e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
586,PROVIDER_1160,1160,207RC0000X,ND,0f10d65e457e8629cc098602070d452812fec58f6fabb338339817a5814645aa,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
587,PROVIDER_1657,1657,207X00000X,MN,2eaa10bddddcee62ef646f8f3e16ad77711ce384fbf70ad49b793f1a6a8701c5,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
588,PROVIDER_1958,1958,208700000X,MI,a83dfeebf49ffa8481b7f86b1413e909f30228b0a462dc451f4510124c780384,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
589,PROVIDER_1681,1681,208800000X,VA,00c1e5cb15ab7d2e2a0767599306d6d51c889c039180a7bce4449e201523cf68,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
590,PROVIDER_1927,1927,208200000X,TX,2dfb0d38aeb7cb319f299975d7ade042605003b67d6e8af7675f9ba9deb1a9d4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
591,PROVIDER_1317,1317,208400000X,GA,00a23fd4911f7c496d49783acbae6ff1914f269fd6b959c751cb38bd9b04948b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
592,PROVIDER_1412,1412,207X00000X,LA,61a00466169cb95a9be69df7ceec11911b00d0540adf78af3c170b0be6ce98f1,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
593,PROVIDER_1347,1347,207RX0202X,MS,cbaca5be0a1e345711ee586d50082a585558c8c67c235a1b070571a7401f150f,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
594,PROVIDER_1378,1378,208400000X,ID,19ac39fede7a4e91d62d1b1d520dd51b678e5e763c2e05d55fc9f88f472cc984,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
595,PROVIDER_1683,1683,208200000X,KY,321ac99ae5e930833ce5600a9c1c81f71c7d6d63eced35c387c9d249d0408983,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
596,PROVIDER_1884,1884,207R00000X,NJ,165c3af63761349606eca7f61902573f8422d570838d6b38d1b34f20e3e6e55a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
597,PROVIDER_1764,1764,208800000X,PA,9dae8c1365453e3dfb0c95f89f3e67bd076c5c9ec1a5935e8990ec355c373d4f,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
598,PROVIDER_1388,1388,207X00000X,AZ,b5a056988510fc55ec1ffd38fb85e05e418afa87693f2bc7ac92f14ee5921ef4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
599,PROVIDER_1980,1980,208100000X,MO,2403fbd44a70847a52e6565b60567cb761246ec3a9b8f2096950c91469aa2085,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
600,PROVIDER_1599,1599,208600000X,KS,aaea503f58e4304e27f4c7d795a7f2108564302ea8310100c1cc2cc171227038,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
601,PROVIDER_1174,1174,207RC0000X,AL,3f10b25e3cb17d28a7233dc3763916f7afc18230515294cc1b539d010cb45eda,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
602,PROVIDER_1613,1613,208700000X,TX,4ba975648a1ca05b1fb8e2b98f70a6c0a5e434c29c3827adb297d661cffcbfcd,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
603,PROVIDER_1227,1227,208500000X,MD,f22fa20a414a9484b40eaeb81577d9bd6c33b66628d648cd1ae14e252942113a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
604,PROVIDER_1604,1604,208800000X,PA,127d51aa48fa35fb93cb2aa16677469e02cf50d1a04299c98f1cf166e8a93102,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
605,PROVIDER_1591,1591,207RG0100X,OK,78e0d1720bc75579cc47a2c2f26df753560fe0376abcbfaab5a61b0b8b74890d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
606,PROVIDER_1535,1535,208100000X,AR,6a95250800c4fe7a3c7d65858616e28a2208da3fa8f92a73029e5b9f13548486,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
607,PROVIDER_1812,1812,208500000X,IL,a2c546dc49cc8cb922f24f3d1b0822bfc26b1ffef5036a1d3bd7c395794060d9,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
608,PROVIDER_1744,1744,207RG0100X,NC,8d68ea27231ef327c25714b45e18f2af0985fa3461a56ace1f82b8ddd6583cef,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
609,PROVIDER_1725,1725,208200000X,AL,78074d0fe40da6eab2c556e6408b33095bbaf1701b70a70793dc2702b38744c3,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
610,PROVIDER_1152,1152,208200000X,OR,220692d6a46998856facc0cb1abf2de2e52bfbcef2eb7701f7dbe54ebd23ce9d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
611,PROVIDER_1389,1389,208100000X,MO,5262d02eba2e379c925154651032fb2f942a38fb490f07b7c513eaa516481736,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
612,PROVIDER_1502,1502,207X00000X,KS,9928f269aee12bcaf66909cdda82e40df0225872795ca0bfb3fa3aa96c952630,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
613,PROVIDER_1153,1153,208500000X,OR,4a2f3288ebe88d56999dc96133927dfcb413a106b98fc1188b8d24d83a09a83a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
614,PROVIDER_1165,1165,208200000X,AR,3be02c8378d6ff11573576688a0faee750ca8fbad738a871f66bab615eb97cf7,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
615,PROVIDER_1330,1330,208800000X,WY,40f92a7dd7eeb9937ccab5b5b1ce9a84a3497d11c98039b1b4675d36149b7174,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
616,PROVIDER_1131,1131,208700000X,WA,f8ae0c5279c0b8873fe01c3e74a714c605e44df95308bdb5d5fb4a0576b2055f,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
617,PROVIDER_1305,1305,207P00000X,MN,4a840c5f0a5041ad1184aca16be753aa5f1d002ad18ebbac859fe828259d085b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
618,PROVIDER_1690,1690,208700000X,TX,752235cfe39cb1db0eb209f7eec7edf9b7340107bab65e6f662c16d8f182a6a6,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
619,PROVIDER_1405,1405,207RC0000X,WI,1a04cff465aac21a08012177cc2db46d5d1e6b3f69c7648e51a29020e76434ea,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
620,PROVIDER_1855,1855,208400000X,AZ,e4c4d3ca9be7d7dae1981e45f09557173d392e82a30abd01b37b3a3e8a4f9a92,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
621,PROVIDER_1288,1288,208400000X,ME,1d6c771021287edf5401def7abc6ca77afc046478cd212c030bd4bead9f7b9ef,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
622,PROVIDER_1749,1749,207P00000X,ID,146afdf75c63609418536e3cc1a0a69fbd2832e566434fbf84e65348cb81159c,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
623,PROVIDER_1498,1498,208100000X,AR,a988c7a18900f1c4301038c1eaf63aae2789c08b8bf77dc2936e5df2277f0d8f,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
624,PROVIDER_1901,1901,207P00000X,NJ,09c08a577b12ea58b1992bb2b2a817f65194f28e8f3458048b41fd572d37e2b5,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
625,PROVIDER_1897,1897,207P00000X,GA,231205e1f7e2a874b994111aa97bb2343f6be775407efdffed426599f7314f0e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
626,PROVIDER_1035,1035,207Q00000X,MA,622010a20f1b171164f4fb7e99a6f0c5d2c85c02affb56acd747f03b1313a486,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
627,PROVIDER_1252,1252,208600000X,OK,e4e7d0ebc12d2f889542900942c0c8570297c6b8c17d7861c362510a2c1824b4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
628,PROVIDER_1809,1809,208200000X,ME,62c6a105958fb6d5755a279c0b6d0233a8a7b5bde9fd153130c45b8d62397fb7,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
629,PROVIDER_1209,1209,208800000X,WY,d10866f040a2a258a9c48f1115a731f752e011f341bd81d86c6f6239b70dc4ce,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
630,PROVIDER_1564,1564,208800000X,CO,ef7b67fee874e9b0e92e18a9dbd399ca07899663ea4e901cd3fbcdc8d6488ec2,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
631,PROVIDER_1527,1527,208200000X,NH,1f2444867ac67f2a391a62ada4e2a882a54b09b3b5818e37b1a885360225f291,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
632,PROVIDER_1401,1401,208700000X,NH,77b213e543e04a249f53441b22f3cba29e6edeb057b1c2f57698a9c3ddf7363f,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
633,PROVIDER_1645,1645,207P00000X,MT,449d62a7d9b048a444f8996232d4ddfe8a992e32fb8f7599b2b9c74659c367e4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
634,PROVIDER_1611,1611,208300000X,RI,497f038ae693dbb60662962a42d79168ad9f27447612b5e41b3bfdded5c2e0a2,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
635,PROVIDER_1441,1441,207X00000X,ID,a777dc57b12d7a395a6db181500b834446af42f0d10a99b764b13f02b16f0193,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
636,PROVIDER_1015,1015,207X00000X,WI,4ef1b1e80b6654077c15ee0f0adb562bf6f810780e652772a53f887a4000ddc9,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
637,PROVIDER_1745,1745,208700000X,MO,c1352f2635ff3076a14a49672ae9bc711418227b81854807af307263ed92b252,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
638,PROVIDER_1027,1027,207P00000X,AK,84236d22df8a40097092c56baf226b843eb6947dc01d6d00f3779c71b5517b99,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
639,PROVIDER_1060,1060,208700000X,SC,28eaa865519caf647d0bd979d96fff2773938680f86ef092a47c4dabd49c33df,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
640,PROVIDER_1560,1560,207R00000X,KS,b9a35bc5de23d0ee40748b62f8be7fe30d5eb09cf2a956697e7b2baa672ef2f1,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
641,PROVIDER_1462,1462,207Q00000X,MN,8bdd795419b9df4e2f3491835fa9dbb3e510672a51674fb61d7866ab90ccd6be,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
642,PROVIDER_1406,1406,208200000X,TX,ce34878bb9d5cd0c0f4aeb33b8e6bf926285c096d4f69ffcecaa920669beb0a5,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
643,PROVIDER_1144,1144,208500000X,DE,c7df2f75122877d0d95a0eaeee42c5559c8a6b3184cdceb53a91b65c249a6f28,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
644,PROVIDER_1244,1244,208800000X,IN,761177d81fadf507065fbdb80687116b0159c8169e31ab69ef25b2bb73380fb0,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
645,PROVIDER_1366,1366,208000000X,MD,43d8ee9528a76181cfd52e9248acd4e2db8f4f25257692d088867bf13808ede4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
646,PROVIDER_1593,1593,207R00000X,CT,417e36009c4c3c112a215539c9bd6761a19c2bb8187c94dacd8d27bcaf3296af,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
647,PROVIDER_1757,1757,207P00000X,CT,1c9bc634696e6d12afe1086b79a4fc2adc67d10214e5513904f7327bd2040ab9,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
648,PROVIDER_1712,1712,207X00000X,GA,61cfe4b693b1c2746a7bd717a81a3a0a77e3d9b5d3532ae2ff4ad29044b017e6,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
649,PROVIDER_1729,1729,208000000X,AK,e6663a95c34d3c0bf05f387a62d5a30bd15a0a892087b7655c38c0a6cf7ddeef,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
650,PROVIDER_1773,1773,208700000X,KY,2186c6ccc57258c501d5446b2beb2b8a5b0654a4ffb7356ef56246c20470e155,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
651,PROVIDER_1487,1487,208300000X,KS,617f1e8062fcede941537a7a6fbee3094ae3a5d0d8f8c3fc0008c9bf2fcf3ea7,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
